,first_name,name,year,rank,genre
74903,Steve (II),"Blauwe planeet, De",1970,,Short
74904,Steve (II),Bound for Manhattan,1991,,Drama
74905,Steve (II),Bound for Manhattan,1991,,Short
74906,Steve (II),Breaking the Family Strike,1917,,Short
74907,Steve (II),Cable: The Immediate Future,1972,,Short
74908,Steve (II),Cable: The Immediate Future,1972,,Short
74909,Steve (II),Chicles,1996,,Short
74910,Steve (II),"Comedy of Errors, The",1987,,Comedy
74911,Steve (II),"Comedy of Errors, The",1987,,Comedy
74912,Steve (II),"Condamn, Le",1993,,Drama
74913,Steve (II),"Condamn, Le",1993,,Short
74914,Steve (II),Cuarteto de La Habana,1999,7.3,Comedy
74915,Steve (III),Alpayim Ve'shalosh,1951,,Documentary
74916,Steve (III),Beware the Black Widow,1968,,Crime
74917,Steve (III),Canada Vignettes: Bridge for the Dempster,1980,,Documentary
74918,Steve (III),Canada Vignettes: Bridge for the Dempster,1980,,Short
74919,Steve (III),Canada Vignettes: Bridge for the Dempster,1980,,Documentary
74920,Steve (III),Canada Vignettes: Bridge for the Dempster,1980,,Short
74921,Steve (III),Cirrhosis of the Louvre,1966,,Animation
74922,Steve (III),Cirrhosis of the Louvre,1966,,Short
74923,Steve (III),Disaster,2001,2.2,Action
74924,Steve (IV),"Abejas, Las",1951,,Documentary
74925,Steve (IV),"Abejas, Las",1951,,Short
74926,Steve (IV),Before the Nickelodeon: The Cinema of Edwin S. Porter,1982,5.2,Documentary
74927,Steve (IV),Bez semeyna prilika,2004,,Drama
74928,Steve (IV),Deadwood '76,1965,2.1,Western
74929,Steve (IV),Deus lo volt,1978,,Drama
74930,Steve (IX),29th NAACP Image Awards,1998,,Family
74931,Steve (IX),Darna and the Giants,1974,,Action
74932,Steve (IX),Darna and the Giants,1974,,Adventure
74933,Steve (IX),Darna and the Giants,1974,,Fantasy
74934,Steve (V),"Anak ni Waray, Mga",1959,,Comedy
74935,Steve (V),"Anak ni Waray, Mga",1959,,Romance
74936,Steve (V),"Barrens Quest, The",1997,,Documentary
74937,Steve (V),"Barrens Quest, The",1997,,Short
74938,Steve (V),Disaster at Silo 7,1988,,Drama
74939,Steve (V),Disaster at Silo 7,1988,,Sci-Fi
74940,Steve (V),Disaster at Silo 7,1988,,Thriller
74941,Steve (VI),19 Months,2002,5.0,Comedy
74942,Steve (VI),Carl-Henning Pedersen,2003,,Documentary
74943,Steve (VII),Beau Brummell (1954/I),1954,6.4,Drama
74944,Steve (VII),Cootie Garages,1990,,Comedy
74945,Steve (VII),Cootie Garages,1990,,Fantasy
74946,Steve (VII),Cootie Garages,1990,,Horror
74947,Steve (VIII),Buzzy Boop,1938,,Animation
74948,Steve (VIII),Buzzy Boop,1938,,Comedy
74949,Steve (VIII),Buzzy Boop,1938,,Family
74950,Steve (VIII),Buzzy Boop,1938,,Short
74951,Steve (X),Burning Daylight,1920,,Drama
74952,Steve (X),Carolina Moon,1940,5.3,Western
74953,Steve (X),Colloque de chiens,1977,7.3,Short
74954,Steve (X),Cuarteto para el fin del tiempo,1983,,Drama
74955,Steve (X),Cuarteto para el fin del tiempo,1983,,Short
74956,Steve (XI),Cuartico azul,1978,,Drama
74957,Steve (XI),Cuartico azul,1978,,Short
74958,Steve (XV),29th Street,1991,6.7,Comedy
74959,Steve C.C.,Broadway,1929,,Musical
74960,Steve W.,Chaplin Today: Limelight,2002,,Documentary
74961,Steven,3 metros bajo tierra,2001,,Action
74962,Steven,7Up 2000,2000,,Documentary
74963,Steven,A las chicas les gusta bailar (pero a los chicos no),2002,,Comedy
74964,Steven,A las chicas les gusta bailar (pero a los chicos no),2002,,Short
74965,Steven,Acratas,2000,,Documentary
74966,Steven,"Adopted Child, The",1911,,Short
74967,Steven,"Adventures of a Cowpuncher, The",1910,,Short
74968,Steven,"Adventures of a Cowpuncher, The",1910,,Western
74969,Steven,Against the Ropes,2004,4.9,Drama
74970,Steven,"Age d'or du fer, L'",1962,,Documentary
74971,Steven,"Age d'or du fer, L'",1962,,Short
74972,Steven,Ali Baba and the Forty Thieves,1918,,Fantasy
74973,Steven,Ali Baba and the Forty Thieves,1918,,Fantasy
74974,Steven,All Riot on the Western Front,1930,,Comedy
74975,Steven,All Riot on the Western Front,1930,,Short
74976,Steven,Amenaza roja,1985,,Sci-Fi
74977,Steven,Andorra,2000,,Drama
74978,Steven,Andorra,2000,,War
74979,Steven,Arabian Nights,1972,,Animation
74980,Steven,Arabian Nights,1972,,Family
74981,Steven,Arabian Nights,1972,,Short
74982,Steven,Arabian Nights,1972,,Animation
74983,Steven,Arabian Nights,1972,,Family
74984,Steven,Arabian Nights,1972,,Short
74985,Steven,Atomic Kitten: So Far So Good,2001,,Documentary
74986,Steven,Atomic Kitten: So Far So Good,2001,,Music
74987,Steven,Autour de l'argent,1929,8.2,Documentary
74988,Steven,Autour de l'argent,1929,8.2,Short
74989,Steven,Ballet Rose - Vidas Proibidas,1998,,Drama
74990,Steven,"Bargain, The",1912,,Drama
74991,Steven,"Bargain, The",1912,,Short
74992,Steven,"Bargain, The",1912,,Drama
74993,Steven,"Bargain, The",1912,,Short
74994,Steven,Barijonovo vencanje,1971,,Comedy
74995,Steven,Beast,2002,,Short
74996,Steven,"Being, The",1983,2.6,Horror
74997,Steven,"Being, The",1983,2.6,Sci-Fi
74998,Steven,Bhakta Kabir,1944,,Drama
74999,Steven,Bhakta Kabir,1944,,Musical
75000,Steven,"Birthday, The (2001/II)",2001,,Short
75001,Steven,"Black Candle, The",1991,,Drama
75002,Steven,"Black Sleep, The",1956,5.2,Horror
75003,Steven,"Black Sleep, The",1956,5.2,Sci-Fi
75004,Steven,"Blind Lead, The",1996,,Drama
75005,Steven,Blue Blazes,1936,5.8,Comedy
75006,Steven,Blue Blazes,1936,5.8,Short
75007,Steven,Blue Blazes,1936,5.8,Comedy
75008,Steven,Blue Blazes,1936,5.8,Short
75009,Steven,"Blue Fox, The",1921,,Action
75010,Steven,"Blue Fox, The",1921,,Adventure
75011,Steven,Braindead,1992,7.5,Comedy
75012,Steven,Braindead,1992,7.5,Horror
75013,Steven,Braindead,1992,7.5,Romance
75014,Steven,"Brave Don't Cry, The",1952,,Drama
75015,Steven,Breaking Point,1993,4.5,Thriller
75016,Steven,Broken (2003/I),2003,8.8,Documentary
75017,Steven,Broken (2003/I),2003,8.8,Short
75018,Steven,Broken Echoes,2004,,Drama
75019,Steven,Broken Echoes,2004,,Short
75020,Steven,Broncho Billy and the Greaser,1914,,Short
75021,Steven,Broncho Billy and the Greaser,1914,,Western
75022,Steven,Brothers in Arms (1989/I),1989,3.7,Drama
75023,Steven,"Bungling Bill, Doctor",1916,,Comedy
75024,Steven,"Bungling Bill, Doctor",1916,,Short
75025,Steven,"Buono, il brutto, il cattivo, Il",1966,8.7,Action
75026,Steven,"Buono, il brutto, il cattivo, Il",1966,8.7,Drama
75027,Steven,"Buono, il brutto, il cattivo, Il",1966,8.7,Western
75028,Steven,"Busy Day, A",1914,5.6,Comedy
75029,Steven,"Busy Day, A",1914,5.6,Short
75030,Steven,By the Beautiful Sea,1931,,Animation
75031,Steven,By the Beautiful Sea,1931,,Music
75032,Steven,By the Beautiful Sea,1931,,Short
75033,Steven,Canada Vignettes: From Flax to Linen,1978,,Short
75034,Steven,"Chanler Rao, Criminal Expert",1914,,Drama
75035,Steven,"Chanler Rao, Criminal Expert",1914,,Short
75036,Steven,Chicha,1992,,Comedy
75037,Steven,Children Speak,1996,8.5,Animation
75038,Steven,Children Speak,1996,8.5,Short
75039,Steven,Children Speak,1996,8.5,Animation
75040,Steven,Children Speak,1996,8.5,Short
75041,Steven,Circuito chiuso,1978,,Crime
75042,Steven,Circuito chiuso,1978,,Thriller
75043,Steven,"Colonel Heeza Liar, Sky Pilot",1924,,Animation
75044,Steven,"Colonel Heeza Liar, Sky Pilot",1924,,Comedy
75045,Steven,"Colonel Heeza Liar, Sky Pilot",1924,,Short
75046,Steven,Comes a Horseman,1978,5.7,Drama
75047,Steven,Comes a Horseman,1978,5.7,Romance
75048,Steven,Comes a Horseman,1978,5.7,Western
75049,Steven,Comment monsieur prend son bain,1903,,Short
75050,Steven,"Coping with Herpes, Virus of Love",1979,,Documentary
75051,Steven,"Coping with Herpes, Virus of Love",1979,,Short
75052,Steven,"Corazn de la memoria, El",2001,,Drama
75053,Steven,"Corazn de la memoria, El",2001,,Short
75054,Steven,"Corea, La",1976,,Drama
75055,Steven,Crocodile 2: Death Swamp,2002,3.4,Horror
75056,Steven,Crocodile 2: Death Swamp,2002,3.4,Thriller
75057,Steven,"Cubists, The",1913,,Animation
75058,Steven,"Cubists, The",1913,,Short
75059,Steven,"Cuckoo in the Nest, A",1933,4.9,Comedy
75060,Steven,"Cura ya tiene hijo, El",1984,3.1,Comedy
75061,Steven,Cycloid,1982,,Short
75062,Steven,Daagudumootalu,1964,,Drama
75063,Steven,"Dancing Nig, The",1907,,Comedy
75064,Steven,"Dancing Nig, The",1907,,Short
75065,Steven,Demonwarp,1988,3.2,Horror
75066,Steven,Demonwarp,1988,3.2,Sci-Fi
75067,Steven,"Descant for Gossips, A",1983,,Drama
75068,Steven,Det svnger p slottet,1959,4.8,Comedy
75069,Steven,"Devil You Know, The",2002,,Comedy
75070,Steven,"Devil You Know, The",2002,,Short
75071,Steven,"Devil's Ghost, The",1922,,Western
75072,Steven,"Disorderly Orderly, The",1964,6.0,Comedy
75073,Steven,"Disorderly Orderly, The",1964,6.0,Romance
75074,Steven (I),...nur noch die Hlfte wert,1978,,Documentary
75075,Steven (I),...nur noch die Hlfte wert,1978,,Documentary
75076,Steven (I),Amor-Love,2002,,Drama
75077,Steven (I),Amor-Love,2002,,Short
75078,Steven (I),Anak ni Zuma,1987,,Horror
75079,Steven (I),Anak ni Zuma,1987,,Sci-Fi
75080,Steven (I),Anak ni Zuma,1987,,Thriller
75081,Steven (I),"Awful Truth, The",1925,,Comedy
75082,Steven (I),"Barrier, The",1926,,Adventure
75083,Steven (I),Beautifully Trimmed,1920,,Drama
75084,Steven (I),Beautifully Trimmed,1920,,Thriller
75085,Steven (I),Before the Public,1923,,Comedy
75086,Steven (I),Before the Public,1923,,Short
75087,Steven (I),Binnaz,1919,,Drama
75088,Steven (I),Binnaz,1919,,Romance
75089,Steven (I),Binnaz,1919,,Drama
75090,Steven (I),Binnaz,1919,,Romance
75091,Steven (I),Carousel Maki; Yoru wa watashi o nurasu,1974,,Romance
75092,Steven (I),Civilization's Child,1916,,Drama
75093,Steven (I),"Deutschen Volke, Dem",1952,,Short
75094,Steven (I),Dil-Ki-Rani,1947,,Romance
75095,Steven (II),66 byeongaui hyeolgeon,1967,,Action
75096,Steven (II),"Astronauta, L'",1999,,Short
75097,Steven (II),"Bel ferragosto, Un",2001,,Documentary
75098,Steven (II),"Bel ferragosto, Un",2001,,Documentary
75099,Steven (II),Cabo Izarra,1967,,Documentary
75100,Steven (II),Carpenters Very First Television Special,1976,,Music
75101,Steven (II),Comedy Central Presents: Dane Cook,2000,,Comedy
75102,Steven (II),Comedy Central Presents: Dane Cook,2000,,Short
75103,Steven (II),Community Responsibilities,1955,,Short
75104,Steven (II),Community Responsibilities,1955,,Short
75105,Steven (II),"Crazy World of Julius Vrooder, The",1974,4.6,Comedy
75106,Steven (II),"Crazy World of Julius Vrooder, The",1974,4.6,Drama
75107,Steven (II),Dig,1972,,Animation
75108,Steven (II),Dig,1972,,Musical
75109,Steven (II),Dig,1972,,Short
75110,Steven (III),"Comedy of Errors, The",1989,,Comedy
75111,Steven (VI),Alchemy,2005,,Comedy
75112,Steven (VI),Alchemy,2005,,Romance
75113,Steven (VI),Binnaz,1959,,Drama
75114,Steven (VI),Binnaz,1959,,Romance
75115,Steven (VIII),"Cuarto chino, El",1966,,Drama
75116,Steven (VIII),"Cuarto chino, El",1966,,Horror
75117,Steven A.,Bruxelles: port arien international,1924,,Documentary
75118,Steven A.,"Conte Max, Il",1957,6.3,Comedy
75119,Steven A.,"Desert Outlaw, The",1924,,Western
75120,Steven B.,"Church and the Woman, The",1917,,Drama
75121,Steven C.,"Diamond Necklace, The",1921,,Drama
75122,Steven D. (II),"Cuarto de Alicia, El",2002,,Short
75123,Steven E.,"Apavorados, Os",1962,,Comedy
75124,Steven E.,Barbecue: A Texas Love Story,2004,,Comedy
75125,Steven E.,Barbecue: A Texas Love Story,2004,,Documentary
75126,Steven J.,29 Aniversrio do Estatuto do Trabalho Nacional,1960,,Documentary
75127,Steven J.,Contragolpe,1991,,Action
75128,Steven John,"Coming of Gretchen, The",1913,,Comedy
75129,Steven John,"Coming of Gretchen, The",1913,,Drama
75130,Steven John,"Coming of Gretchen, The",1913,,Short
75131,Steven K.,Dead Romantic,1992,6.0,Drama
75132,Steven K.,Dead Romantic,1992,6.0,Mystery
75133,Steven Lewis,Crosscut,1996,5.6,Action
75134,Steven Lewis,Crosscut,1996,5.6,Drama
75135,Steven Lewis,Crosscut,1996,5.6,Thriller
75136,Steven M.,Cristo 70,1969,,Drama
75137,Steven M. (I),Buzzy Boop at the Concert,1938,,Animation
75138,Steven M. (I),Buzzy Boop at the Concert,1938,,Short
75139,Steven R.,Card Sharks (2001/II),2001,9.6,Action
75140,Steven R.,Card Sharks (2001/II),2001,9.6,Comedy
75141,Steven T.,Cannabis,1970,5.6,Crime
75142,Steven-Charles,"Big Sleep, The",1946,8.3,Film-Noir
75143,Steven-Charles,"Big Sleep, The",1946,8.3,Mystery
75144,Stevo,Django: la otra cara,2002,6.1,Action
75145,Stevo,Django: la otra cara,2002,6.1,Crime
75146,Stevo,Django: la otra cara,2002,6.1,Drama
75147,Stewart,"Affair of Honour, An",1972,,Drama
75148,Stewart,"Affair of Honour, An",1972,,Short
75149,Stewart,"American in Paris, An",1951,7.5,Musical
75150,Stewart,"American in Paris, An",1951,7.5,Romance
75151,Stewart,"Beloved Blackmailer, The",1918,,Comedy
75152,Stewart,"Beloved Blackmailer, The",1918,,Romance
75153,Stewart,Better Than Chocolate,1999,6.2,Comedy
75154,Stewart,Better Than Chocolate,1999,6.2,Romance
75155,Stewart,Buck ai confini del cielo,1991,4.3,Adventure
75156,Stewart,Bulloney,1933,,Animation
75157,Stewart,Bulloney,1933,,Short
75158,Stewart,Bunny's Dilemma,1913,,Comedy
75159,Stewart,Bunny's Dilemma,1913,,Short
75160,Stewart,Carolina Rediviva,1920,,Drama
75161,Stewart,Chiche bombn,2004,,Drama
75162,Stewart,"Citt delle donne, La",1980,6.5,Drama
75163,Stewart,Cousin Wilbur,1939,,Comedy
75164,Stewart,Cousin Wilbur,1939,,Family
75165,Stewart,Cousin Wilbur,1939,,Short
75166,Stewart,"Diablo Cojuelo, El",1971,,Comedy
75167,Stewart,"Diablo Cojuelo, El",1971,,Fantasy
75168,Stewart (I),Before the Raid,1943,,Documentary
75169,Stewart (IV),Disaster on the Coastliner,1979,,Action
75170,Stewart (IV),Disaster on the Coastliner,1979,,Drama
75171,Stian,Crnica de nueve meses,1967,,Comedy
75172,Stig,"Affre Rdern, Die",1944,,Drama
75173,Stig,"Affre Rdern, Die",1944,,War
75174,Stig,"Biting Business, A",1911,,Drama
75175,Stig,"Biting Business, A",1911,,Short
75176,Stig,"Bosque del lobo, El",1971,5.7,Drama
75177,Stig,"Dame aux camlias, La",1980,6.4,Drama
75178,Stig,"Dame aux camlias, La",1980,6.4,Romance
75179,Stig,Devil's Messenger,1961,4.5,Horror
75180,Stig,Devil's Messenger,1961,4.5,Horror
75181,Stig (III),"24th Day, The",2004,6.6,Thriller
75182,Stig Ossian,Ates Dagli,1985,,Adventure
75183,Stig Ossian,Ates Dagli,1985,,Drama
75184,Stig-Åke,Central Park,1932,6.4,Crime
75185,Stig-Åke,Central Park,1932,6.4,Drama
75186,Stiliyan,Chew Chew Baby,1958,,Animation
75187,Stiliyan,Chew Chew Baby,1958,,Short
75188,Stim,"Courage of the Common Place, The",1917,,Drama
75189,Stina,24 poljubov,2003,,Comedy
75190,Stina,Badfinger: Director's Cut,1997,,Documentary
75191,Stina,Badfinger: Director's Cut,1997,,Music
75192,Stjepan,Distress Signals,1990,,Documentary
75193,Stockton,Al ponerse el sol,1967,7.2,Comedy
75194,Stockton,Al ponerse el sol,1967,7.2,Musical
75195,Stoffel,Deep Waters,1920,,Drama
75196,Stokes,California Conquest,1952,4.6,Western
75197,Stole,Bigger and Better,1930,,Comedy
75198,Stole,Bigger and Better,1930,,Short
75199,Stole,Chuck Solomon: Coming of Age,1987,,Documentary
75200,Stom,Cudowne dziecko,1987,4.5,Drama
75201,Stom,Cudowne dziecko,1987,4.5,Family
75202,Stom,Cudowne dziecko,1987,4.5,Fantasy
75203,Storm,"Anvil Chorus, The",1922,,Comedy
75204,Storm,"Anvil Chorus, The",1922,,Short
75205,Storm,Date Double,2002,,Animation
75206,Storm,Date Double,2002,,Comedy
75207,Storm,Date Double,2002,,Romance
75208,Storm,Date Double,2002,,Short
75209,Stoyan,Crime of Helen Stanley,1934,,Thriller
75210,Strathford,Beautopia,1998,5.9,Documentary
75211,Stratos,But I Don't Want to Get Married!,1970,,Comedy
75212,Straw,Developing Friendships,1950,,Drama
75213,Straw,Developing Friendships,1950,,Short
75214,Stu,Army Wives,1986,,Drama
75215,Stu,Chip of the Flying U,1914,,Short
75216,Stu,Chip of the Flying U,1914,,Western
75217,Stu,Christoffel Marlowe,1970,,Drama
75218,Stuart,0016643225059,1994,,Short
75219,Stuart,Aas,1953,,Romance
75220,Stuart,Alice in Wonderland,1955,,Family
75221,Stuart,Alice in Wonderland,1955,,Fantasy
75222,Stuart,All Fowled Up,1955,6.4,Animation
75223,Stuart,All Fowled Up,1955,6.4,Comedy
75224,Stuart,All Fowled Up,1955,6.4,Family
75225,Stuart,All Fowled Up,1955,6.4,Short
75226,Stuart,Ambio Castigada,1927,,Drama
75227,Stuart,Another World of Dance,1996,,Comedy
75228,Stuart,Another World of Dance,1996,,Comedy
75229,Stuart,Attack on a China Mission,1900,4.1,Drama
75230,Stuart,Attack on a China Mission,1900,4.1,Short
75231,Stuart,Attack on a China Mission,1900,4.1,War
75232,Stuart,Au boulot Galarneau,1982,,Documentary
75233,Stuart,Au boulot Galarneau,1982,,Short
75234,Stuart,Babes in the Woods,1932,7.1,Animation
75235,Stuart,Babes in the Woods,1932,7.1,Comedy
75236,Stuart,Babes in the Woods,1932,7.1,Family
75237,Stuart,Babes in the Woods,1932,7.1,Short
75238,Stuart,Back to the 80's,1980,,Musical
75239,Stuart,"Ballo in maschera, Un",1980,,Drama
75240,Stuart,"Ballo in maschera, Un",1980,,Music
75241,Stuart,Bangkok no yoru,1966,,Romance
75242,Stuart,Basant Bahar,1956,,Drama
75243,Stuart,Basant Bahar,1956,,Musical
75244,Stuart,Basant Bahar,1956,,Romance
75245,Stuart,Bearded Youth,1911,,Comedy
75246,Stuart,Bearded Youth,1911,,Short
75247,Stuart,Bearded Youth,1911,,Comedy
75248,Stuart,Bearded Youth,1911,,Short
75249,Stuart,"Belle Hlne, La",1956,,Music
75250,Stuart,"Billetero, El",1984,,Comedy
75251,Stuart,Bostock's Cup,1999,,Comedy
75252,Stuart,Bostock's Cup,1999,,Drama
75253,Stuart,Boys' Night Out,1962,6.5,Comedy
75254,Stuart,Buster Steps Out,1928,,Comedy
75255,Stuart,Buster Steps Out,1928,,Short
75256,Stuart,"California Reich, The",1975,6.0,Documentary
75257,Stuart,"California Reich, The",1975,6.0,Documentary
75258,Stuart,Candy,1968,4.6,Comedy
75259,Stuart,Candy,1968,4.6,Fantasy
75260,Stuart,Chveni ezo,1957,,Comedy
75261,Stuart,Chveni ezo,1957,,Drama
75262,Stuart,Chveni ezo,1957,,Romance
75263,Stuart,Coaches,1976,,Documentary
75264,Stuart,Covjek i voda,1954,,Documentary
75265,Stuart,Covjek i voda,1954,,Short
75266,Stuart,Covjek i voda,1954,,Documentary
75267,Stuart,Covjek i voda,1954,,Short
75268,Stuart,Curso de Oficiais Milicianos em Mafra,1932,,Documentary
75269,Stuart (I),16 December,2002,7.2,Action
75270,Stuart (I),16 December,2002,7.2,Mystery
75271,Stuart (I),16 December,2002,7.2,Short
75272,Stuart (I),19 Revolutions,2004,,Drama
75273,Stuart (I),Alice au pays des portables,2002,,Comedy
75274,Stuart (I),Alice au pays des portables,2002,,Drama
75275,Stuart (I),Alice au pays des portables,2002,,Comedy
75276,Stuart (I),Alice au pays des portables,2002,,Drama
75277,Stuart (I),Anarekli,1974,,Drama
75278,Stuart (I),Anarekli,1974,,Romance
75279,Stuart (I),Barbed Wire,1927,8.0,Drama
75280,Stuart (I),Barbed Wire,1927,8.0,Romance
75281,Stuart (I),Barbed Wire,1927,8.0,War
75282,Stuart (I),Barbed Wire,1927,8.0,Drama
75283,Stuart (I),Barbed Wire,1927,8.0,Romance
75284,Stuart (I),Barbed Wire,1927,8.0,War
75285,Stuart (I),Charlie Chan's Chance,1932,6.9,Mystery
75286,Stuart (I),Chichen-Itza,1991,,Drama
75287,Stuart (I),Chichen-Itza,1991,,Short
75288,Stuart (I),"Conspiracy Against the King, A",1911,,Drama
75289,Stuart (I),"Conspiracy Against the King, A",1911,,Short
75290,Stuart (II),Amorcito corazn,1961,,Comedy
75291,Stuart (II),Amorcito corazn,1961,,Musical
75292,Stuart (II),Astrix le Gaulois,1967,5.8,Action
75293,Stuart (II),Astrix le Gaulois,1967,5.8,Adventure
75294,Stuart (II),Astrix le Gaulois,1967,5.8,Animation
75295,Stuart (II),Astrix le Gaulois,1967,5.8,Comedy
75296,Stuart (II),Astrix le Gaulois,1967,5.8,Family
75297,Stuart (II),Bartleby,2001,6.2,Comedy
75298,Stuart (II),Bartleby,2001,6.2,Drama
75299,Stuart (II),Crocodile Conspiracy,1986,,Drama
75300,Stuart (II),Crocodile Conspiracy,1986,,Short
75301,Stuart (II),Cupid's Victory,1925,,Comedy
75302,Stuart (II),Cupid's Victory,1925,,Short
75303,Stuart (III),"Buenos das, Acapulco",1962,,Comedy
75304,Stuart (III),"Buenos das, Acapulco",1962,,Family
75305,Stuart (III),"Buenos das, Acapulco",1962,,Romance
75306,Stuart (III),"Danza de las mariposas, La",1907,,Documentary
75307,Stuart (IV),Beau comme un camion,2000,,Short
75308,Stuart E.,Caley's Friend,2003,,Drama
75309,Stuart E.,Caley's Friend,2003,,Short
75310,Stuart Hynson,Angoisse,1998,,Short
75311,Stuart K.,"Colloquio disturbato, Un",1905,,Short
75312,Stuart S.,Craven Marsh,2003,7.7,Drama
75313,Stuart S.,Craven Marsh,2003,7.7,Short
75314,Sture,Billy: Portrait of a Street Kid,1977,,Drama
75315,Sture,Book of Kings,2002,6.1,Short
75316,Sturla,"Battle of Truth, The",1916,,Short
75317,Styrbjörn,Caravane,1996,,Short
75318,Styx,Birakin yasayalim,1956,,Drama
75319,Styx,Birakin yasayalim,1956,,Romance
75320,Su,"Arrow, The",1996,,Short
75321,Su,Baby Doom,1998,5.3,Comedy
75322,Su,Deadly Outbreak,1995,3.5,Action
75323,Su-chang,Bljackor,1945,4.8,Comedy
75324,Su-chang,Bljackor,1945,4.8,Romance
75325,Su-hyeon (II),Blondin i fara,1957,,Crime
75326,Su-hyeon (II),Blondin i fara,1957,,Drama
75327,Su-yeon (I),"Boys Are Back, The",1989,,Documentary
75328,Su-yeon (I),"Boys Are Back, The",1989,,Documentary
75329,Suad,Caryl of the Mountains,1936,,Action
75330,Suad,Caryl of the Mountains,1936,,Western
75331,Suat,Dishes64,2000,,Short
75332,Suavi,Daphne & Apollo,1997,,Short
75333,Subhash,Balada o kondukterki,1968,,Short
